,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
0,V,103001.0,TTWK000517144,17,11925895317_27216963854,12.0,11925895317,TTWK000517144,GINTWK0002203080387,Counted,11925895317_27216963854,xcreme超快感潤滑液 蝦皮直送 現貨:冰晶潤滑液,12.0,正常,12.0,NO,sp99007@shopee.com,2022-03-09 09:16:17,749528.0,TW_尚翊企業社(Consignment),詳情質檢,,
1,V,103001.0,TTWK000521214,14,10825959014_76923632646,10.0,10825959014,TTWK000521214,GINTWK0002203080396,Counted,10825959014_76923632646,賽吉兒 菁萃潔浴凝露加強型250ML 私密處 清潔 蝦皮直送,10.0,正常,10.0,NO,sp99007@shopee.com,2022-03-09 09:14:58,693811.0,TW_賽吉兒股份有限公司(Consignment),詳情質檢,詳情質檢,
2,V,103001.0,TTWK000521215,17,11925895317_27216963853,12.0,11925895317,TTWK000521215,GINTWK0002203080386,Counted,11925895317_27216963853,xcreme超快感潤滑液 蝦皮直送 現貨:蘆薈潤滑液,12.0,正常,12.0,NO,sp99007@shopee.com,2022-03-09 09:13:58,749528.0,TW_尚翊企業社(Consignment),詳情質檢,詳情質檢,
3,V,103001.0,TTWK000521216,22,10125984822_94171387218,6.0,10125984822,TTWK000521216,GINTWK0002203080395,Counted,10125984822_94171387218,賽吉兒 菁萃潔浴凝露日用型500ML 私密處 清潔 蝦皮直送,6.0,正常,6.0,NO,sp99007@shopee.com,2022-03-09 09:12:34,693811.0,TW_賽吉兒股份有限公司(Consignment),詳情質檢,詳情質檢,
4,V,103001.0,TTWK000521219,80,10225841580_36922267847,6.0,10225841580,TTWK000521219,GINTWK0002203080397,Counted,10225841580_36922267847,賽吉兒 旅行輕巧組 蝦皮直送,6.0,正常,6.0,NO,sp99007@shopee.com,2022-03-09 09:11:35,693811.0,TW_賽吉兒股份有限公司(Consignment),詳情質檢,詳情質檢,
5,V,103001.0,TTWK000521220,32,11825967932_94170967092,6.0,11825967932,TTWK000521220,GINTWK0002203080385,Counted,11825967932_94170967092,賽吉兒 菁萃潔浴凝露日用型250ML 私密處 清潔 蝦皮直送,6.0,正常,6.0,NO,sp99007@shopee.com,2022-03-09 09:10:04,693811.0,TW_賽吉兒股份有限公司(Consignment),詳情質檢,詳情質檢,
6,V,103001.0,TTWK000470162,02,11625859902_94168778576,12.0,11625859902,TTWK000470162,GINTWK0002203080464,Counted,11625859902_94168778576,美琪 抗菌洗手慕斯 500ml 正裝 補充瓶 現貨 蝦皮直送:正裝500ml,12.0,正常,12.0,NO,sp99007@shopee.com,2022-03-09 09:06:17,701025.0,TW_美琪生技股份有限公司(Consignment),詳情質檢,詳情質檢,
7,V,103001.0,TTWK000521213,04,10325980704_105340336597,32.0,10325980704,TTWK000521213,GINTWK0002203080300,Counted,10325980704_105340336597,Myprotein 濃縮乳清1kg 現貨 免運 蝦皮直送 (部分即期):黑糖奶茶 單包,32.0,正常,32.0,NO,sp99029@shopee.com,2022-03-09 09:04:44,777952.0,TW_雙生兄弟有限公司(Consignment),詳情質檢,詳情質檢,
8,V,103001.0,TTWK000517143,60,11425860860_111415321391,48.0,11425860860,TTWK000517143,GINTWK0002203080465,Counted,11425860860_111415321391,美琪 抗菌洗手乳補充瓶(1加侖)玫瑰果萃/淨萃青桔 現貨 蝦皮直送:玫瑰果萃,48.0,正常,48.0,NO,sp99007@shopee.com,2022-03-09 09:04:30,701025.0,TW_美琪生技股份有限公司(Consignment),詳情質檢,詳情質檢,
9,V,103001.0,TTWK000521197,83,17714908883_97029747564,100.0,17714908883,TTWK000521197,GINTWK0002203070240,Counted,17714908883_97029747564,悠遊卡 蛋黃哥整齊款/亂亂款懶得集郵悠遊卡 現貨 蝦皮直送:整齊款x1+亂亂款x1,100.0,正常,100.0,NO,sp2311@shopee.com,2022-03-09 09:00:10,728455.0,TW_悠遊卡股份有限公司(Consignment),詳情質檢,詳情質檢,
