,是否印標,印標人員,Tracking ID,尾碼,SKU ID,5,6,7,8,9,10,11,12,13,14,15,16,DATE,18,19,20,21
2,V,89384,TTWK000575260,06,8689162906_152452133014,10,8689162906,TTWK000575260,GINTWK0002206290434,Checking,8689162906_152452133014,B215 藍牙鍵盤 可充電的藍牙鍵盤 靜音鍵盤 平板鍵盤 無線鍵盤 手機鍵盤 10.1吋 中文注音 現貨 蝦皮直送:白色,10,正常,10,NO,sp1344@shopee.com,2022-06-30 8:50:08,749895,TW_宏晉科技股份有限公司(Consignment),詳情質檢,
3,V,89384,TTWK000575249,46,10654098746_112779076698,20,10654098746,TTWK000575249,GINTWK0002206290432,Checked,10654098746_112779076698,宏晉 HongJin b115 可充電的藍牙滑鼠 鋁合金質感 無線滑鼠 靜音滑鼠 藍牙滑鼠 藍芽滑鼠 蝦皮直送:銀色,20,正常,20,NO,sp1344@shopee.com,2022-06-30 8:50:03,3953-02-20 0:00:00,TW_宏晉科技股份有限公司(Consignment),詳情入庫驗收,
4,V,89384,TTWK000573483,84,11125896484_56923037387,12,11125896484,TTWK000573483,GINTWK0002206290404,Checking,11125896484_56923037387,刷樂 兒童含氟牙膏 90g 青蘋果/草莓 2021聯名包裝 蝦皮直送 現貨:草莓90g,12,正常,12,NO,sp99094@shopee.com,2022-06-30 8:50:02,5669-11-23 0:00:00,TW_昇威股份有限公司(Consignment),詳情質檢,
5,V,89384,TTWK000575240,45,8492947945_94663958469,6,8492947945,TTWK000575240,GINTWK0002206290403,Checked,8492947945_94663958469,百靈 耳溫槍 IRT6030 蝦皮直送 現貨:白色,6,正常,6,NO,sp99094@shopee.com,2022-06-30 8:49:55,5669-11-23 0:00:00,TW_昇威股份有限公司(Consignment),詳情入庫驗收,
6,V,89384,TTWK000569490,80,10625963480_56923679008,15,10625963480,TTWK000569490,GINTWK0002206290563,Checking,10625963480_56923679008,紅牛聰勁即溶乳清蛋白 原味/可可/曼特寧/珍珠奶茶/花生巧克力/蜂蜜牛奶/烏龍奶茶/濃情巧克力 2磅入 蝦皮直送:珍珠奶茶風味,15,正常,15,NO,sp0880@shopee.com,2022-06-30 8:49:54,3896-01-21 0:00:00,TW_奕瑪國際行銷股份有限公司(Consignment),詳情質檢,
7,V,89384,TTWK000575237,74,5597366174_94169603354,12,5597366174,TTWK000575237,GINTWK0002206290401,Checked,5597366174_94169603354,3M 白色透氣膠帶 半吋/1吋 x 914cm 兩款任選 含切台 公司貨 正貨 蝦皮直送 現貨:1吋 2.5x914cm,12,正常,12,NO,sp99094@shopee.com,2022-06-30 8:49:29,5669-11-23 0:00:00,TW_昇威股份有限公司(Consignment),詳情入庫驗收,
8,V,89384,TTWK000550424,69,10825858969_152865893819,12,10825858969,TTWK000550424,GINTWK0002206300011,Counted,10825858969_152865893819,SAFEWAY數位 保險套 12入/盒 超薄/潤滑/顆粒/複合4in1/混和 5款任選 衛生套 公司貨 現貨 蝦皮直送:激情顆粒型-新包裝x4盒,12,正常,12,NO,sp1409@shopee.com,2022-06-30 8:49:24,3872-07-05 0:00:00,TW_凱成國際有限公司(Consignment),詳情質檢,
9,V,89384,TTWK000575226,34,18611189034_200634891832,40,18611189034,TTWK000575226,GINTWK0002206290454,Checked,18611189034_200634891832,ANTIAN 1080P高清微型錄音攝影機 夜視攝錄器 戶外運動背夾攝像鏡頭 迷你隨身密錄器 現貨 蝦皮直送:黑色,40,正常,40,NO,sp1344@shopee.com,2022-06-30 8:49:09,3767-04-06 0:00:00,TW_好德實業有限公司(Consignment),詳情入庫驗收,
10,V,89384,TTWK000573543,41,8889152441_46905173478,30,8889152441,TTWK000573543,GINTWK0002206300016,Counted,8889152441_46905173478,宏晉 HJ115 可充電無線靜音滑鼠 無線滑鼠 靜音 USB 超薄滑鼠 電腦筆電 現貨 蝦皮直送:粉色,30,正常,30,NO,sp0386@shopee.com,2022-06-30 8:48:32,3953-02-20 0:00:00,TW_宏晉科技股份有限公司(Consignment),詳情質檢,
11,V,89384,TTWK000573503,25,10625896325_66922973137,6,10625896325,TTWK000573503,GINTWK0002206300003,Checking,10625896325_66922973137,易而善 果汁奶粉/草莓奶粉 900g /罐 蝦皮直送 現貨:草莓奶粉,6,正常,6,NO,sp0880@shopee.com,2022-06-30 8:48:00,5719-12-28 0:00:00,TW_易而善國際事業有限公司(Consignment),詳情質檢,
12,V,89384,TTWK000573501,32,10625896332_76922973145,12,10625896332,TTWK000573501,GINTWK0002206290238,Checked,10625896332_76922973145,易而善 蜂膠成人羊奶粉 (800g /罐) 蝦皮直送 現貨:800g,12,正常,12,NO,sp0880@shopee.com,2022-06-30 8:47:58,5719-12-28 0:00:00,TW_易而善國際事業有限公司(Consignment),詳情入庫驗收,
13,V,89384,TTWK000550423,03,11725862903_56922576585,24,11725862903,TTWK000550423,GINTWK0002206300012,Counted,11725862903_56922576585,Okamoto岡本 Strong威猛持久型保險套 10入/盒 舒適強韌 滑潤舒暢 黑色透明 公司貨 現貨 蝦皮直送,24,正常,24,NO,sp1409@shopee.com,2022-06-30 8:47:31,3872-07-05 0:00:00,TW_凱成國際有限公司(Consignment),詳情質檢,
14,V,89384,TTWK000515265,07,7397247807_94140897740,1,7397247807,TTWK000515265,GINTWK0002206290447,Counted,7397247807_94140897740,六段調節筆電支架 摺疊收納電腦支架 筆電撐高支架 超便攜 可適用 13吋 14吋 15.6吋 17吋 蝦皮直送:白色,1,Exception,1,NO,sp3457@shopee.com,2022-06-30 8:47:17,3953-02-20 0:00:00,TW_宏晉科技股份有限公司(Consignment),詳情,
