,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
0,V,103001.0,TTWK000520652,07,9889163207_94140966449,3.0,9889163207,TTWK000520652,GINTWK0002203030437,Counted,9889163207_94140966449,PELICAN 派力肯 G10 防水 微型 小型 氣密箱 藍色 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-04 08:10:28,709479.0,TW_正成貿易股份有限公司(Consignment),詳情質檢,,
1,V,103001.0,TTWK000516684,77,10325222077_94140602511,12.0,10325222077,TTWK000516684,GINTWK0002203030458,Counting,10325222077_94140602511,Bifesta 碧菲絲特即淨卸妝水補充包 (官方直營) 現貨 蝦皮直送:抗痘360ml,0.0,正常,0.0,NO,sp0386@shopee.com,2022-03-04 08:10:13,681985.0,TW_蔻仕麗股份有限公司(Consignment),詳情計數,詳情計數,
2,V,103001.0,TTWK000520668,37,9389159337_76904982807,3.0,9389159337,TTWK000520668,GINTWK0002203030350,Counted,9389159337_76904982807,E-books 滑鼠墊 防水 耐磨 底部防滑 滑鼠墊 電競 辦公 無印風極簡滑鼠墊 MP2 現貨 蝦皮直送:粉紅,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-04 08:10:10,743331.0,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,
3,V,103001.0,TTWK000520651,12,11725226612_84140982563,3.0,11725226612,TTWK000520651,GINTWK0002203030434,Counted,11725226612_84140982563,PELICAN 派力肯 G10 防水 微型 小型 氣密箱 青藍灰色 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-04 08:09:39,709479.0,TW_正成貿易股份有限公司(Consignment),詳情質檢,詳情質檢,
4,V,103001.0,TTWK000520662,71,11425900771_111416754658,12.0,11425900771,TTWK000520662,GINTWK0002203030440,Counted,11425900771_111416754658,日本名湯 溫泉粉30gx14包 泡湯 溫泉 泡澡 現貨 蝦皮直送:極上奢華,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-04 08:09:18,681985.0,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢,
5,V,103001.0,TTWK000520645,21,3088029121_115279439755,6.0,3088029121,TTWK000520645,GINTWK0002203030408,Counted,3088029121_115279439755,安多精品 棉感 免洗船型襪 黑/白 (5件/包) 現貨 蝦皮直送:白M(2包組),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-04 08:09:18,691930.0,TW_安多有限公司(Consignment),詳情質檢,詳情質檢,
6,V,103001.0,TTWK000520667,21,2989511921_84140911497,3.0,2989511921,TTWK000520667,GINTWK0002203030382,Counted,2989511921_84140911497,E-books SS18 真無線經典款藍牙5.0耳機 現貨 蝦皮直送:白,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-04 08:08:27,743331.0,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,
7,V,103001.0,TTWK000516687,92,8289543492_84171170070,24.0,8289543492,TTWK000516687,GINTWK0002203030388,Counted,8289543492_84171170070,Woodridg 森之果物果乾嚴選 特大葡萄乾/蔓越莓/芭樂乾/整顆蔓越莓乾/切片蔓越莓乾/天然無花果乾 現貨 蝦皮直送:葡萄乾+蔓越莓,24.0,正常,24.0,NO,sp99007@shopee.com,2022-03-04 08:07:52,749892.0,TW_敬洋股份有限公司(Consignment),詳情質檢,詳情質檢,
8,V,103001.0,TTWK000520661,74,11125896874_111416754653,6.0,11125896874,TTWK000520661,GINTWK0002203030456,Counted,11125896874_111416754653,日本溫泡 碳酸入浴錠45gx20錠 蜜桃 柑橘 泡湯 溫泉 泡澡 現貨 蝦皮直送:綜合橘柚,6.0,正常,6.0,NO,sp0386@shopee.com,2022-03-04 08:07:39,681985.0,TW_蔻仕麗股份有限公司(Consignment),詳情質檢,詳情質檢,
9,V,103001.0,TTWK000520644,21,3088029121_115279439754,6.0,3088029121,TTWK000520644,GINTWK0002203030406,Counted,3088029121_115279439754,安多精品 棉感 免洗船型襪 黑/白 (5件/包) 現貨 蝦皮直送:黑L(2包組),6.0,正常,6.0,NO,sp3341@shopee.com,2022-03-04 08:07:08,691930.0,TW_安多有限公司(Consignment),詳情質檢,詳情質檢,
10,V,103001.0,TTWK000516688,92,8289543492_84171170073,24.0,8289543492,TTWK000516688,GINTWK0002203030389,Counted,8289543492_84171170073,Woodridg 森之果物果乾嚴選 特大葡萄乾/蔓越莓/芭樂乾/整顆蔓越莓乾/切片蔓越莓乾/天然無花果乾 現貨 蝦皮直送:切片蔓越莓乾,24.0,正常,24.0,NO,sp99007@shopee.com,2022-03-04 08:15:02,749892.0,TW_敬洋股份有限公司(Consignment),詳情質檢,,
11,V,103001.0,TTWK000520646,22,3088029122_96753194153,6.0,3088029122,TTWK000520646,GINTWK0002203030411,Checking,3088029122_96753194153,安多精品 棉感 繽紛中腰免洗褲 淑女型 (5件/包) 現貨 蝦皮直送:XL(2包組),6.0,正常,6.0,NO,sp2771@shopee.com,2022-03-04 08:14:52,691930.0,TW_安多有限公司(Consignment),詳情質檢,詳情質檢,
