,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000532846,2022/3/22 8:05:37,2022/3/22 8:06:21,TRUE,0.7335,1,89384,89384
1,TTWK000532845,2022/3/22 8:06:33,2022/3/22 8:07:50,TRUE,1.287083333,1,89384,89384
2,TTWK000532859,2022/3/22 8:08:12,2022/3/22 8:09:22,TRUE,1.158166667,1,89384,89384
3,TTWK000532858,2022/3/22 8:09:39,2022/3/22 8:10:29,TRUE,0.8338833333,1,89384,89384
4,TTWK000510973,2022/3/22 8:09:41,2022/3/22 8:12:09,TRUE,2.47155,2,122113,122113
5,TTWK000532857,2022/3/22 8:10:49,2022/3/22 8:12:42,TRUE,1.869566667,1,89384,89384
6,TTWK000532862,2022/3/22 8:11:34,2022/3/22 8:11:54,TRUE,0.3240833333,1,42436,42436
7,TTWK000510974,2022/3/22 8:12:37,2022/3/22 8:13:11,TRUE,0.5661833333,1,122113,122113
8,TTWK000466474,2022/3/22 8:12:40,2022/3/22 8:14:37,TRUE,1.94985,1,42436,42436
9,TTWK000532856,2022/3/22 8:12:52,2022/3/22 8:13:53,TRUE,1.013483333,1,89384,89384
10,TTWK000510975,2022/3/22 8:13:24,2022/3/22 8:13:59,TRUE,0.5886,1,122113,122113
11,TTWK000532855,2022/3/22 8:14:01,2022/3/22 8:14:42,TRUE,0.6727166667,1,89384,89384
12,TTWK000532889,2022/3/22 8:14:34,2022/3/22 8:15:20,TRUE,0.7589,1,122113,122113
13,TTWK000532854,2022/3/22 8:14:53,2022/3/22 8:15:37,TRUE,0.7323166667,1,89384,89384
14,TTWK000532888,2022/3/22 8:15:39,2022/3/22 8:16:04,TRUE,0.4263666667,1,122113,122113
15,TTWK000532879,2022/3/22 8:16:11,2022/3/22 8:16:48,TRUE,0.6087,1,89384,89384
16,TTWK000510972,2022/3/22 8:16:26,2022/3/22 8:17:33,TRUE,1.10395,1,122113,122113
17,TTWK000532861,2022/3/22 8:16:58,2022/3/22 8:17:12,TRUE,0.2433333333,1,42436,42436
18,TTWK000532878,2022/3/22 8:16:58,2022/3/22 8:18:03,TRUE,1.070216667,1,89384,89384
19,TTWK000532884,2022/3/22 8:17:44,2022/3/22 8:18:11,TRUE,0.4429833333,1,122113,122113
20,TTWK000510968,2022/3/22 8:18:16,2022/3/22 8:18:55,TRUE,0.6562166667,1,42436,42436
